batch_size,batch_profile_role,variant,method,fusion_ratio_lambda,controller_warmup_epochs,encoder_seed,selected_epoch,validation_macro_top1,test_macro_top1,test_overall_top1,test_top5,checkpoint_path,checkpoint_sha256,confirmatory_main_result
128,locked_v3_partial_cell,lg,lg,,0,1,208,26.333335041999817,24.315351247787476,23.990334829133587,48.84363134276838,/app/output/phase1_cub_r50_224_b128_b64_guided_probe_seed1_full_v4/batch128/classification/students/cub_r50_224_lg_deit_tiny_b128_full_300ep_seed1/student_best_validation.pt,27029c5d1042e5b118a679cc6465d5b9763c1c83e9fb7e352cbd336a05582414,True
128,locked_v3_partial_cell,alg_warmup20,alg,,20,1,108,23.000001907348633,21.382255852222443,21.211598205039696,47.3593372454263,/app/output/phase1_cub_r50_224_b128_b64_guided_probe_seed1_full_v4/batch128/classification/students/cub_r50_224_alg_warmup20_deit_tiny_b128_full_300ep_seed1/student_best_validation.pt,6ba968d3e4bfe9a5da6807b3fc4cdbccc41c5f45b12b5f613b61ebce2b50abc9,True
128,locked_v3_partial_cell,ibkd_lambda_0.25,ibkd,0.25,20,1,239,27.666667103767395,27.03605890274048,26.855367621677598,52.67518122195374,/app/output/phase1_cub_r50_224_b128_b64_guided_probe_seed1_full_v4/batch128/classification/students/cub_r50_224_ibkd_lambda_0.25_deit_tiny_b128_full_300ep_seed1/student_best_validation.pt,fb8c141be32e101f8ad91689ea809d8ecc8d9701ef7b843efdcd88c3b3ac7bd8,True
128,locked_v3_partial_cell,ibkd_lambda_0.5,ibkd,0.5,20,1,58,12.000001221895218,11.612388491630554,11.511908871246117,31.08387987573352,/app/output/phase1_cub_r50_224_b128_b64_guided_probe_seed1_full_v4/batch128/classification/students/cub_r50_224_ibkd_lambda_0.5_deit_tiny_b128_full_300ep_seed1/student_best_validation.pt,d9dd2e97e39783cb813467c2f263aa7b41bf4b5c8f6bf866dfa8e7afa60f4979,True
