batch_size,batch_profile_role,variant,method,fusion_ratio_lambda,controller_warmup_epochs,encoder_seed,selected_epoch,validation_macro_top1,test_macro_top1,test_overall_top1,test_top5,checkpoint_path,checkpoint_sha256,confirmatory_main_result
128,locked_v3_confirmatory_continuation,lg,lg,,0,2,214,25.833332538604736,24.98922199010849,24.697963410424578,49.77562996202968,/app/output/phase1_cub_r50_224_b128_guided_probe_seeds2_3_full_v5/batch128_seed2/classification/students/cub_r50_224_lg_deit_tiny_b128_full_300ep_seed2/student_best_validation.pt,c3cd2401cd2f2e41ed096593d06b43a15340fb1105bd44a543ec71790e62b605,True
128,locked_v3_confirmatory_continuation,alg_warmup20,alg,,20,2,245,27.166667580604553,23.803286254405975,23.541594753192957,48.10148429409734,/app/output/phase1_cub_r50_224_b128_guided_probe_seeds2_3_full_v5/batch128_seed2/classification/students/cub_r50_224_alg_warmup20_deit_tiny_b128_full_300ep_seed2/student_best_validation.pt,dd58c8818d9479094babfe22f43c59981024975a97b770074d2126fb320d1d66,True
128,locked_v3_confirmatory_continuation,ibkd_lambda_0.25,ibkd,0.25,20,2,266,25.666669011116028,22.533656656742096,22.41974456334139,48.25681739730756,/app/output/phase1_cub_r50_224_b128_guided_probe_seeds2_3_full_v5/batch128_seed2/classification/students/cub_r50_224_ibkd_lambda_0.25_deit_tiny_b128_full_300ep_seed2/student_best_validation.pt,1c1bf6f6141f1efc0e21fe48e60be9e6a1ef3a126c60d81b6903d462fdc86410,True
128,locked_v3_confirmatory_continuation,ibkd_lambda_0.5,ibkd,0.5,20,2,273,22.999997437000275,21.530695259571075,21.453227476700036,46.65170866413531,/app/output/phase1_cub_r50_224_b128_guided_probe_seeds2_3_full_v5/batch128_seed2/classification/students/cub_r50_224_ibkd_lambda_0.5_deit_tiny_b128_full_300ep_seed2/student_best_validation.pt,bf3eade3a6ee2fca0b9d0e1335a2ab89468a0abb97f04620670a8b3a6c03cf09,True
